NPRI_ID,Facility_name,Company_name,Address,City,Province,PostalCode,Latitude,Longitude,Emissions,Units,Report_year
6723,Latornell,TransCanada Pipelines Ltd.,,N/A,Alberta,,54.48,-118.1,-,Tonnes (t),2017
17976,Vista Musreau Gas Plant,Talisman Energy,04-25-062-06w6,N/A,Alberta,,54.48,-118.77,-,Tonnes (t),2017
26560,Judy Creek Oil Mwb 04-31,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.48,-115.35,-,Tonnes (t),2017
27615,Judy Creek Battery 13-30,Crescent Point Resources Partnership,,N/A,Alberta,,54.48,-115.35,-,Tonnes (t),2017
28139,Latornell 11-28,Strath Resources Ltd.,600 - 301 8 Avenue Southwest,Latornell,Alberta,,54.48,-118.08,0.03,Tonnes (t),2017
28708,Para 16-28-63-4w6 Gas Multiwell (B) & (A),Seven Generations Energy Ltd.,,N/A,Alberta,,54.48,-118.53,-,Tonnes (t),2017
29062,02-34-063-04 Battery,Seven Generations Energy Ltd.,,Grovedale,Alberta, ,54.48,-118.51,-,Tonnes (t),2017
29064,Para Kakwa 14-28-063-04w6 Mwb Pad,Seven Generations Energy Ltd.,,Grovedale,Alberta,,54.48,-118.54,-,Tonnes (t),2017
29453,Kaybob Gas Plant 10-29-063,Encana Corporation,500 - Centre Street Southeast,N/A,Alberta, ,54.48,-117.43,4.64,Tonnes (t),2017
29488,7g Pad 31 - 02-31-063-04w6,Seven Generations Energy Ltd.,,Kakwa,Alberta,,54.48,-118.58,1.72,Tonnes (t),2017
15289,Belloy Battery,Paramount Resources Ltd.,N/A,N/A,Alberta,N/A,54.49,-115.95,0.48,Tonnes (t),2017
24547,Prospex 04-31 Compressor Station (04-31-063-04w6),Paramount Resources Ltd.,,N/A,Alberta,,54.49,-118.59,-,Tonnes (t),2017
26596,Pbn Hz Kaybob 16-34-63-18w5,Lightstream Resources Ltd.,,N/A,Alberta,,54.49,-116.65,-,Tonnes (t),2017
23628,Jcwp 7-6,Accel Energy Canada Limited,,Swan Hills,Alberta,,54.5,-115.48,0.54,Tonnes (t),2017
27767,Judy Creek Fst,Secure Energy Services Inc.,PO Box 810,Whitecourt,Alberta,T7S 1N8,54.5,-115.41,0.57,Tonnes (t),2017
28748,7gen Pad 2 - 01-02-064-05 W6m,Seven Generations Energy Ltd.,,Kakwa,Alberta,,54.5,-118.63,1.75,Tonnes (t),2017
28749,7gen Pad 4 - 07-04-064-05 W6m,Seven Generations Energy Ltd.,,Kakwa,Alberta,,54.5,-118.68,0.98,Tonnes (t),2017
29486,7g Pad 6 - 08-06-064-04 W6m,Seven Generations Energy Ltd.,,Kakwa,Alberta,,54.5,-118.58,1.95,Tonnes (t),2017
29532,Kakwa Fst,Secure Energy Services Inc.,Husky Road,Grande Prairie,Alberta,,54.5,-118.7,0.29,Tonnes (t),2017
29622,Kaybob Gas Pad 11-18-064-20w5,Murphy Oil Company Ltd.,,N/A,Alberta, ,54.5,-116.9,2.92,Tonnes (t),2017
4566,Judy Creek Production Complex,Accel Energy Canada Limited,,Swan Hills,Alberta,T0G2C0,54.51,-115.51,-,Tonnes (t),2017
23858,Trilogy Hz Kaybob 16-01,Trilogy Energy Corp.,16-01-064-18w5,N/A,Alberta,,54.51,-116.57,-,Tonnes (t),2017
29928,Paramount Kaybob 10-02-064-18 W5m,Paramount Resources Ltd.,,N/A,Alberta, ,54.51,-116.6,1.41,Tonnes (t),2017
3754,Kaybob Gas Plant,Paramount Resources Ltd.,,Fox Creek,Alberta,T0H1P0,54.52,-116.79,3.59,Tonnes (t),2017
16019,Waskahigan Sweet Gas Plant 15-07-064-23w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.52,-117.46,-,Tonnes (t),2017
21911,Para Kaybob 12-10-064-19w5,Paramount Resources Ltd.,,N/A,Alberta,,54.52,-116.79,3.48,Tonnes (t),2017
26320,Rmp Waskahigan 12-07-064-23w5,Tangle Creek Energy Ltd.,,Little Smoky,Alberta,,54.52,-117.46,-,Tonnes (t),2017
27423,Trilogy Hz Kaybob 09-10-064-19w5,Trilogy Energy Corp.,,N/A,Alberta,,54.52,-116.8,-,Tonnes (t),2017
28746,7gen Pad 8 - 13-08-064-04 W6m,Seven Generations Energy Ltd.,,Kakwa,Alberta,,54.52,-118.57,2.49,Tonnes (t),2017
29822,7gen Pad 10 10-10-064-05w6,Seven Generations Energy Ltd.,,Kakwa,Alberta,,54.52,-118.66,0.44,Tonnes (t),2017
29844,7gen Pad 12 12-12-064-04w6,Seven Generations Energy Ltd.,,Kakwa,Alberta,,54.52,-118.47,0.38,Tonnes (t),2017
15290,Hope Creek,Apache Canada Ltd.,N/A,N/A,Alberta,N/A,54.53,-115.93,-,Tonnes (t),2017
17347,Bilbo Northrock 9-13-64-8w6 Ggs,Taqa North Ltd.,,N/A,Alberta,,54.53,-119.06,-,Tonnes (t),2017
24143,Lre - Caltex 07-14,Long Run Exploration Ltd,,N/A,Alberta,,54.53,-118.79,-,Tonnes (t),2017
24722,Trilogy Hz Kaybob 03-21-064-18w5,Trilogy Energy Corp.,,N/A,Alberta,,54.53,-116.66,-,Tonnes (t),2017
27426,Trilogy Smoky River 06-16 South Leg,Trilogy Energy Corp.,,N/A,Alberta,,54.53,-117.11,-,Tonnes (t),2017
29489,7g Pad 4-14 - 04-14-064-05w6,Seven Generations Energy Ltd.,,Kakwa,Alberta,,54.53,-118.65,0.57,Tonnes (t),2017
29623,Tony Creek Hz 100/01-07-064-20w5/02,Murphy Oil Company Ltd.,,N/A,Alberta, ,54.53,-116.99,1.63,Tonnes (t),2017
16161,Simonette Battery 16-17,Paramount Resources Ltd.,,N/A,Alberta,,54.54,-117.88,0.47,Tonnes (t),2017
23190,Karr 07-11-064-04w6,Seven Generations Energy Ltd.,,Calgary,Alberta,,54.54,-118.17,13.11,Tonnes (t),2017
28685,Coral Hill Oil Swb 01-19,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.54,-115.94,-,Tonnes (t),2017
28684,Coral Hill Oil Swb 06-21,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.55,-115.3,0.57,Tonnes (t),2017
28820,Virginia Hills Swb 13-20,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.55,-115.63,5.86,Tonnes (t),2017
28956,Swan Hills 04-30,Aspenleaf Energy Ltd.,2100 - 240 4 Avenue Southwest,Swan Hills,Alberta,,54.55,-115.18,-,Tonnes (t),2017
29298,Judy Creek Oil Swb 14-20,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.55,-115.62,-,Tonnes (t),2017
29642,Swan Hills Oil Mwb 14-22,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.55,-115.42,1.3,Tonnes (t),2017
28445,Belloy 04-28,Apache Canada Ltd.,,Virginia Hills,Alberta,,54.56,-115.91,-,Tonnes (t),2017
28821,Coral Hill Oil Swb 04-28,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.56,-115.91,-,Tonnes (t),2017
440,Judy Creek Gas Conservation Plant,Accel Energy Canada Limited,,Swan Hills,Alberta,,54.57,-115.52,4.17,Tonnes (t),2017
28691,Coral Hill Oil Swb 15-28,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.57,-115.9,-,Tonnes (t),2017
28747,7gen Pad 29 - 16-29-064-05 W6m,Seven Generations Energy Ltd.,,Kakwa,Alberta,,54.57,-118.7,1.32,Tonnes (t),2017
28816,Virginia Hills Oil Swb 13-32,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.57,-115.91,-,Tonnes (t),2017
6506,Boyle Wood Products Division,Millar Western Forest Products Ltd.,Hwy 63 & Boyle Rd,Boyle,Alberta,T0A0M0,54.58,-112.82,-,Tonnes (t),2017
28690,Coral Hill Oil Swb 13-31,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.58,-115.96,-,Tonnes (t),2017
28814,Swan Hills Oil Mwb 12-36,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.58,-115.38,-,Tonnes (t),2017
442,Cold Lake,Imperial Oil Resources Limited,,Grande Centre,Alberta,T0A1T0,54.59,-110.39,178.92,Tonnes (t),2017
22466,Virginia Hills 03-02-065-13w5,Penn West Petroleum Ltd.,,N/A,Alberta,,54.59,-115.85,-,Tonnes (t),2017
28225,Virginia Hills Oil Swb 08-01,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.59,-115.97,-,Tonnes (t),2017
28688,Coral Hill Oil Swb 04-04,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.59,-115.91,-,Tonnes (t),2017
28689,Coral Hill Oil Swb 08-06,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.59,-115.94,-,Tonnes (t),2017
28952,Anten 12-04-065-24w5,Apache Canada Ltd.,,Valleyview,Alberta,,54.59,-117.51,-,Tonnes (t),2017
24558,Virginia Hills Ob 04-07-65-12w5,Razor Energy Corp.,,Whitecourt,Alberta,T7S 0A1,54.6,-115.81,0.63,Tonnes (t),2017
26425,Kaybob East 16-03,Athabasca Oil Corporation,,Fox Creek,Alberta,,54.6,-116.62,-,Tonnes (t),2017
27041,Devon Hz Redrock 1-17-65-9,Devon Canada Corporation,,N/A,Alberta,,54.6,-119.3,-,Tonnes (t),2017
28950,Anten 09-07-065-24w5,Apache Canada Ltd.,,Valleyview,Alberta,,54.6,-117.57,-,Tonnes (t),2017
29726,Bilbo 04-25 Group Gas Bty,Harvest Operations Corp.,,N/A,Alberta, ,54.6,-118.77,0.55,Tonnes (t),2017
15928,Karr Sweet Gas Plant 10-10-065-02w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.61,-118.21,7.15,Tonnes (t),2017
22694,Rio Alto Karr,Canadian Natural Resources Limited,,N/A,Alberta,,54.61,-118.21,-,Tonnes (t),2017
26024,Swan Hills Ob 02-14-65-13w5,Razor Energy Corp.,,High Prairie,Alberta,T0G 1E0,54.61,-115.85,1.75,Tonnes (t),2017
29487,Cutbank 10-10-065-05 W6m,Seven Generations Energy Ltd.,,Cutbank,Alberta,,54.61,-118.66,2.74,Tonnes (t),2017
29708,Nuvista Single Well Gas Battery 16-10,NuVista Energy Ltd.,N/A,N/A,Alberta,N/A,54.61,-118.8,0.82,Tonnes (t),2017
21907,Chevron Karr 6-14,Trilogy Energy Corp.,,N/A,Alberta,,54.62,-118.19,-,Tonnes (t),2017
27827,Rio Alto Waskahigan,Canadian Natural Resources Limited,,N/A,Alberta,,54.62,-117.52,-,Tonnes (t),2017
29657,South Wapiti Gas Battery 09-16-065-08w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.62,-119.13,0.52,Tonnes (t),2017
24554,Swan Hills Ob 03-19-65-10w5,Razor Energy Corp.,,High Prairie,Alberta,T0G 1E0,54.63,-115.5,0.21,Tonnes (t),2017
17445,South Swan Hills,Accel Energy Canada Limited,,Swan Hills,Alberta,,54.64,-115.49,0.94,Tonnes (t),2017
23481,Karr Comp Stn 16-21,Sinopec Canada,N/A,N/A,Alberta,N/A,54.64,-118.38,-,Tonnes (t),2017
24575,Pennwest Swan Hills 10-19,Penn West Petroleum Ltd.,,N/A,Alberta,,54.64,-115.49,-,Tonnes (t),2017
24636,Virgh 4-28-65-13 Multi Oil Bty,Ridgeback Resources Inc.,,N/A,Alberta,,54.64,-115.91,1.25,Tonnes (t),2017
27511,Karr Swb 04-29,Sinopec Canada,N/A,N/A,Alberta,N/A,54.64,-119.33,-,Tonnes (t),2017
27877,Bilbo Gas Plant,Harvest Operations Corp.,,N/A,Alberta,,54.64,-118.92,2.63,Tonnes (t),2017
28954,Celtic Swan Hills 14-19-65-09-W5m,Aspenleaf Energy Ltd.,SWan Hills,Swan Hills,Alberta,,54.64,-115.35,0.61,Tonnes (t),2017
29702,Nuvista Single Well Gas Battery 12-22,NuVista Energy Ltd.,N/A,N/A,Alberta,N/A,54.64,-118.82,1.03,Tonnes (t),2017
15292,Akuinu River Gas Plant,Apache Canada Ltd.,,Westlock,Alberta,,54.65,-114.52,-,Tonnes (t),2017
22495,Tourmaline Chin/09-29 Ggs,Tourmaline Oil Corp,3700 - 250 6th Avenue Southwest,Calgary,Alberta,,54.65,-119.91,1.56,Tonnes (t),2017
26023,Swan Hills Ob 10-30-65-12w5,Razor Energy Corp.,,High Prairie,Alberta,T0G 1E0,54.65,-115.8,-,Tonnes (t),2017
28955,Celtic Hz Swan Hills 05-30-65-09-W5m,Aspenleaf Energy Ltd.,,Swan Hills,Alberta,,54.65,-115.35,0.55,Tonnes (t),2017
16313,Bilbo Compressor Station 04-32-065-07w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.66,-119.03,-,Tonnes (t),2017
16328,Bilbo Compressor Station 06-34-065-08w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.66,-119.12,-,Tonnes (t),2017
19122,Ante Creek Sweet Gas Plant 10-36,ARC Resources,N/A,N/A,Alberta,N/A,54.66,-117.65,-,Tonnes (t),2017
22737,Swan Hills 07-32-065-09-W5m,Aspenleaf Energy Ltd.,2100 - 240 4 Avenue Southwest,Swan Hills,Alberta,,54.66,-115.32,-,Tonnes (t),2017
28646,Wapiti Gas Battery 03-36,NuVista Energy Ltd.,N/A,N/A,Alberta,N/A,54.66,-118.77,3.05,Tonnes (t),2017
28721,Progress Karr 1-34 Battery,Progress Energy Canada Ltd.,,Karr,Alberta,,54.66,-118.35,-,Tonnes (t),2017
17763,Bilbo 16-36-65-7w6,Taqa North Ltd.,,Bilbo,Alberta,,54.67,-118.91,-,Tonnes (t),2017
21637,Celtic Swan Hills 02-02-066-10 W5m,Aspenleaf Energy Ltd.,,Swan Hills,Alberta,,54.67,-115.39,-,Tonnes (t),2017
22738,Swan Hills 16-33-065-09w5,Celtic Exploration Ltd.,16-33-065-09-W5,Swan Hills,Alberta,,54.67,-115.29,-,Tonnes (t),2017
27801,Swan Hills South 13-33,Aspenleaf Energy Ltd.,2100 - 240 4 Avenue Southwest,Calgary,Alberta,,54.67,-115.3,-,Tonnes (t),2017
15922,Dunvegan Sweet Gas Plant 10-04-066-23w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.68,-117.41,-,Tonnes (t),2017
16018,Ante Creek 15-05,Canadian Natural Resources Limited,,N/A,Alberta,,54.68,-117.58,-,Tonnes (t),2017
28645,Wapiti 13-07,NuVista Energy Ltd.,,N/A,Alberta,,54.68,-118.73,-,Tonnes (t),2017
28872,Big Mountain Gas Battery 08-05-066-05w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.68,-118.7,-,Tonnes (t),2017
29335,Virginia Hills Oil Swb 13-02,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.68,-115.86,-,Tonnes (t),2017
18210,Freeman Oil Battery 02-11,Penn West Exploration Ltd,N/A,N/A,Alberta,N/A,54.69,-115.7,-,Tonnes (t),2017
27608,Swan Hills Oil Swb 03-10,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.69,-115.27,3.17,Tonnes (t),2017
28817,Virginia Hills Mwb 4-12,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.69,-115.83,-,Tonnes (t),2017
29869,Freeman 1-11-66-13w5,Coastal Resources Ltd.,1400 - 520 5th Avenue Southwest,Calgary,Alberta, ,54.69,-115.84,0.94,Tonnes (t),2017
15994,Flat Lake Compressor Station 13-12-066-20w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.7,-112.9,-,Tonnes (t),2017
24548,Para Karr 06-18 Compressor,Paramount Resources Ltd.,2800 - 421 7 Avenue Southwest,Calgary,Alberta,T2P 4K9,54.7,-118.6,10.11,Tonnes (t),2017
28839,Big Mountain Gas Battery 01-13-066-06w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.7,-118.75,-,Tonnes (t),2017
22621,Ante Creek Single Oil Battery 07-18,ARC Resources,N/A,N/A,Alberta,N/A,54.71,-117.61,-,Tonnes (t),2017
24584,Gulf Meekwap Oil Battery 15-18,Penn West Petroleum Ltd.,,N/A,Alberta,,54.71,-116.25,-,Tonnes (t),2017
26302,Wapiti 13-16-66-08w6m,Gain Energy Ltd.,,Wapiti,Alberta,,54.71,-119.15,0.91,Tonnes (t),2017
15611,Wapiti Comp Station 04-23,ConocoPhillips Canada Resources Corp.,N/A,N/A,Alberta,N/A,54.72,-119.11,-,Tonnes (t),2017
24464,Bilbo Compressor Station 04-23-066-08w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.72,-119.1,1.99,Tonnes (t),2017
27415,Lionheart et Al Drew Lake 1-21,Harvest Operations Corp.,,N/A,Alberta,,54.72,-117.1,-,Tonnes (t),2017
18455,Gold Creek 03-30,Canadian Natural Resources Limited,,N/A,Alberta,,54.73,-118.9,-,Tonnes (t),2017
18926,Karr Gold Creek 15-19-066-04w6,Paramount Resources Ltd.,,N/A,Alberta,,54.73,-118.59,-,Tonnes (t),2017
28706,Paramount Res. Gas Test Battery 06-30,Paramount Resources Ltd.,,N/A,Alberta,,54.73,-118.74,-,Tonnes (t),2017
29084,Ante 5-26,RMP Energy Inc.,,Little Smoky,Alberta,,54.73,-117.52,-,Tonnes (t),2017
26026,Torrington Oil Battery 10-30,Penn West Petroleum Ltd.,,N/A,Alberta,,54.74,-116.25,-,Tonnes (t),2017
29375,100/13-30-066-08w6/0 (15-29) Swb,Whitecap Resources Inc.,,N/A,Alberta,,54.74,-119.16,-,Tonnes (t),2017
18750,Swan Hills Oil Battery 05-34-066-10w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.75,-115.43,-,Tonnes (t),2017
27854,Ante 4-36,RMP Energy Inc.,,Calais,Alberta,,54.75,-117.5,-,Tonnes (t),2017
16006,Big Bend Sour Gas Plant 13-36-066-27w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.76,-113.95,-,Tonnes (t),2017
1042,Swan Hills Treatment Center,Suez Canada Waste Services Inc.,10000 Chrystina Lake Road,Swan Hills,Alberta,T0G2C0,54.77,-115.21,0.52,Tonnes (t),2017
4136,Wolf Lake and Primrose Plant,Canadian Natural Resources Limited,,N/A,Alberta,,54.77,-110.57,51.49,Tonnes (t),2017
16278,Goose River Oil Battery 10-04,Accel Canada Holdings Limited,,Greenview No. 16,Alberta,,54.77,-116.68,0.69,Tonnes (t),2017
29362,100/16-04-067-08w6/0 (13-05) Swb,Whitecap Resources Inc.,,N/A,Alberta,,54.77,-119.19,-,Tonnes (t),2017
15416,Ante Creek Oil Battery 10-07,ARC Resources,N/A,N/A,Alberta,N/A,54.78,-117.65,3.94,Tonnes (t),2017
24091,Wapiti Oil Battery 16-03,EOG Resources Canada Inc.,,N/A,Alberta,,54.78,-119.12,-,Tonnes (t),2017
27127,Ante Creek North Sweet Gas Plant 10-07,ARC Resources,N/A,N/A,Alberta,N/A,54.78,-117.64,3.19,Tonnes (t),2017
17438,Swan Hills Compressor Station 03-18-067-10w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.79,-115.52,1.21,Tonnes (t),2017
24281,Swan Hills Battery 4-16,Penn West Petroleum Ltd.,,N/A,Alberta,,54.79,-115.32,-,Tonnes (t),2017
24559,Swan Hills Battery 4-14,Penn West Petroleum Ltd.,,N/A,Alberta,,54.79,-115.26,-,Tonnes (t),2017
29712,100/15-18-067-08w6/0 (15-07) Swb,Whitecap Resources Inc.,,N/A,Alberta, ,54.79,-119.2,0.58,Tonnes (t),2017
17058,Wapiti Oil Battery 10-14-067-08w6,Husky Oil Operations Limited,,Grovedale,Alberta,,54.8,-119.1,-,Tonnes (t),2017
18749,Swan Hills Oil Battery 02-23-067-10w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.8,-115.41,-,Tonnes (t),2017
18751,Swan Hills Oil Battery 11-18-067-10w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.8,-115.52,-,Tonnes (t),2017
24468,Home Swan Hills Unit #1 Sf,Canadian Natural Resources Limited,,N/A,Alberta,,54.8,-115.47,-,Tonnes (t),2017
29711,100/04-20-067-08w6/0 (05-21) Swb,Whitecap Resources Inc.,,N/A,Alberta, ,54.81,-119.16,0.63,Tonnes (t),2017
6718,Gold Creek,TransCanada Pipelines Ltd.,,N/A,Alberta,,54.82,-118.64,0.55,Tonnes (t),2017
26268,Ethel Connector 04-26,Aspenleaf Energy Ltd.,,N/A,Alberta,,54.82,-115.11,3.45,Tonnes (t),2017
27959,Wapati 04-30-67-08w6m,Gain Energy Ltd.,,Wapati,Alberta,,54.82,-119.21,1.13,Tonnes (t),2017
29248,Gold Creek Oil Battery 01-28-067-04w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.82,-118.53,-,Tonnes (t),2017
3753,Gold Creek Gas Plant,Canadian Natural Resources Limited,,Grande Prairie,Alberta,T8V8B9,54.83,-118.64,17.14,Tonnes (t),2017
26558,Swan Hills Oil Mwb 03-36,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.83,-115.54,1.36,Tonnes (t),2017
17527,Swan Hills Ob 10-32-67-09w5,Razor Energy Corp.,,High Prairie,Alberta,T0G 1E0,54.84,-115.33,0.13,Tonnes (t),2017
24474,South Wapiti Sweet Gas Plant 16-36-067-09w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.84,-119.22,2.17,Tonnes (t),2017
27547,South Wapiti Gas Group 16-36,Canadian Natural Resources Limited,,N/A,Alberta,,54.84,-119.22,-,Tonnes (t),2017
28899,Gold Creek Oil Battery 13-32-067-04w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.84,-118.58,-,Tonnes (t),2017
28962,Swan Hills 15-01,Aspenleaf Energy Ltd.,,Swan Hills,Alberta,,54.84,-115.23,0.62,Tonnes (t),2017
28959,Celtic Swan Hills 04-02-68-09-M5w,Aspenleaf Energy Ltd.,,Swan Hills,Alberta,,54.85,-115.26,0.78,Tonnes (t),2017
21119,Gold Creek Oil Battery 02-11-068-06w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.86,-118.79,-,Tonnes (t),2017
22037,Cnrl Gas Test Flare Bt,Canadian Natural Resources Limited,,N/A,Alberta,,54.86,-119.22,-,Tonnes (t),2017
27131,Comaplex Swan Hills Oil Battery 04-08,ARC Resources,N/A,N/A,Alberta,N/A,54.86,-115.49,-,Tonnes (t),2017
15606,South Wapiti Compressor Station 10-07-068-09w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.87,-119.36,-,Tonnes (t),2017
28716,Gold Creek 05-11-068-06w6,Progress Energy Canada Ltd.,,Gold Creek,Alberta,,54.87,-118.81,-,Tonnes (t),2017
28916,Wapiti Gas Battery 08-10,NuVista Energy Ltd.,N/A,N/A,Alberta,N/A,54.87,-119.12,4.82,Tonnes (t),2017
24321,Swan Hills Oil Battery 10-17,ARC Resources,N/A,N/A,Alberta,N/A,54.88,-115.48,0.68,Tonnes (t),2017
15131,Ante Creek North Sour Gas Plant 02-26,ARC Resources,N/A,N/A,Alberta,N/A,54.89,-117.7,1.39,Tonnes (t),2017
15789,Tweedie Compressor Station 01-19-068-12w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.89,-111.81,-,Tonnes (t),2017
19347,Deer Mountain Oil Bt 10-19,Aspenleaf Energy Ltd.,,Calgary,Alberta,,54.9,-115.2,2.97,Tonnes (t),2017
22562,Arc Elm 5-30 Cr-Oil Proration Bty,Whitecap Resources Inc.,,N/A,Alberta,,54.91,-118.91,1.73,Tonnes (t),2017
1,Alberta-Pacific Forest Industries Inc.,Alberta-Pacific Forest Industries Inc.,,County of Athabasca,Alberta,T0A0M0,54.92,-112.86,328.06,Tonnes (t),2017
24694,Wapiti Gas Battery 01-31,Sinopec Canada,N/A,N/A,Alberta,N/A,54.92,-119.19,-,Tonnes (t),2017
26417,South Gp Fst,Secure Energy Services Inc.,PO Box 382,Grovedale,Alberta,T0H 1X0,54.92,-118.77,-,Tonnes (t),2017
28741,South Grande Prairie Lf,Secure Energy Services Inc.,29 - Kms South of Grande Praire on Hwy 4,Grande Prairie,Alberta,T0H 1X0,54.92,-118.77,1.29,Tonnes (t),2017
27381,Lts Swan H 3-34-68-9w5,Lightstream Resources Ltd.,,N/A,Alberta,,54.93,-115.28,-,Tonnes (t),2017
27398,Pbn Hz Swanh 4-34-68-09w5,Lightstream Resources Ltd.,,N/A,Alberta,,54.93,-115.28,-,Tonnes (t),2017
29812,Velvet Bezan 07-10-069-03 W6m,Velvet Energy Ltd.,*Near* Forestry Trunk Road,Greenview No. 16,Alberta,,54.93,-118.32,1.43,Tonnes (t),2017
24320,Swb Oil Battery 06-01,ARC Resources,N/A,N/A,Alberta,N/A,54.94,-117.62,-,Tonnes (t),2017
26210,Gold Creek 06-03-069-06w6,Progress Energy Canada Ltd.,,Gold Creek,Alberta,,54.94,-118.82,-,Tonnes (t),2017
28356,Lts Deer Mtn 6-3-69-9w5 Mwob,Ridgeback Resources Inc.,N/A,N/A,Alberta,N/A,54.94,-115.28,-,Tonnes (t),2017
432,Wapiti Gas Plant,Canadian Natural Resources Limited,,Grovedale,Alberta,,54.95,-119.19,4.61,Tonnes (t),2017
18709,Elmworth Comp Stn 05-09,Sinopec Canada,N/A,N/A,Alberta,N/A,54.95,-119.78,-,Tonnes (t),2017
19454,Deer Mtn.#1 Bty 4-7,Accel Canada Holdings Limited,,Dear Mountain,Alberta,T2P0B4,54.95,-115.21,-,Tonnes (t),2017
19538,Elmworth Gas Group,Canadian Natural Resources Limited,,N/A,Alberta,,54.95,-119.19,-,Tonnes (t),2017
28536,14-06-069-05w6,Chinook Energy Inc.,,N/A,Alberta,,54.95,-118.75,-,Tonnes (t),2017
29698,Nuvista Single Well Gas Battery 01-09,NuVista Energy Ltd.,N/A,N/A,Alberta,N/A,54.95,-118.99,1.44,Tonnes (t),2017
16391,Devon Elmworth Halfway 15-09,Devon Canada Corporation,,Elmworth,Alberta,,54.96,-119.3,-,Tonnes (t),2017
16861,Wapiti Compressor Station 07-24-068-07w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,54.96,-119.13,-,Tonnes (t),2017
17247,Nal Sturgeon Lake Gas Plant 13-07-069-24-W5,NAL Resources Management,,Sturgeon Lake,Alberta,,54.96,-117.67,-,Tonnes (t),2017
26535,Swan Hills Oil Mwb 14-09,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.96,-115.46,1.74,Tonnes (t),2017
27194,Elmworth 4-9-69-9w6,Canadian Natural Resources Limited,,N/A,Alberta,,54.96,-119.33,-,Tonnes (t),2017
27382,Lts Swanh 12-9-69-9w5,Lightstream Resources Ltd.,,N/A,Alberta,,54.96,-115.29,-,Tonnes (t),2017
27401,Pbn Swanh 1-16-69-9w5,Lightstream Resources Ltd.,,N/A,Alberta,,54.96,-115.3,-,Tonnes (t),2017
27512,Wapiti Comp Stn 15-09,Sinopec Canada,N/A,N/A,Alberta,N/A,54.96,-119.3,0.68,Tonnes (t),2017
28815,Swan Hills Oil Swb 01-13,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.96,-115.52,-,Tonnes (t),2017
16106,Valleyview Trd,Tervita Corp.,,Valleyview,Alberta,,54.97,-117.28,-,Tonnes (t),2017
22103,South Wapiti Trd,Tervita Corp.,,South Wapiti,Alberta,,54.97,-118.77,-,Tonnes (t),2017
27400,Pbn Swanh 08-17-69-09w5 Mwob,Ridgeback Resources Inc.,,N/A,Alberta,,54.97,-115.32,7.95,Tonnes (t),2017
27609,Cpec Swanhills Swb 09-20,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,54.99,-115.47,-,Tonnes (t),2017
